row,x
1757,0.848630692
1758,1.887191341
1759,4.341151642
1760,1.400530757
1761,3.172294565
1762,1.354373194
1763,1.550837567
1764,7.095661106
1765,2.399133548
1766,5.18864283
1767,4.425083768
1768,3.9468523
1769,4.866078941
1770,7.445413781
1771,4.901925974
1772,5.146202457
1773,5.943481265
1774,0.564599815
1775,5.407397608
1776,4.618141136
1777,4.71703906
1778,3.490143713
1779,5.313355311
1780,1.273279881
1781,3.518636097
1782,1.273279881
1783,7.0359653
1784,3.476592405
1785,2.645215599
1786,3.348662557
1787,5.45029051
1788,7.916472247
1789,7.121117195
1790,5.323129121
1791,0.30270214
1792,2.904198839
1793,5.063957922
1794,7.416503287
1795,2.558423477
1796,7.916472247
1797,7.916472247
1798,7.445413781
1799,4.298337464
1800,4.534001491
1801,4.725980261
1802,1.273279881
1803,0.803846278
1804,0.247508505
1805,6.419036524
1806,5.568074843
1807,5.553223391
1808,0.247508505
1809,1.47595386
1810,3.348662557
1811,0.247508505
1812,4.353645467
1813,5.618184021
1814,3.545821436
1815,3.021811642
1816,2.045148358
1817,1.640788312
1818,7.916472247
1819,1.636451766
1820,0.444783497
1821,1.273279881
1822,1.23327566
1823,4.974004471
1824,1.273279881
1825,3.354779773
1826,3.001522421
1827,0.247508505
1828,4.877445591
1829,1.273279881
1830,0.469310508
1831,3.144349669
1832,5.172821644
1833,4.260004346
1834,1.273279881
1835,1.734194643
1836,0.24235628
1837,4.781762471
1838,4.419492663
1839,1.740335108
1840,1.550837567
1841,1.550837567
1842,0.673704052
1843,4.534001491
1844,0.842666086
1845,4.979949445
1846,6.379484014
1847,3.348662557
1848,3.368021209
1849,4.353797085
1850,3.36681049
1851,1.975932064
1852,0.247508505
1853,7.621688534
1854,7.916472247
1855,7.370086742
1856,7.684838785
1857,7.916472247
1858,5.067801163
1859,5.26985961
1860,5.367368863
1861,7.536835519
1862,1.708974592
1863,3.405744688
1864,0.247508505
1865,5.290567149
1866,4.59837036
1867,7.40390438
1868,4.464920568
1869,5.179417599
1870,3.807607279
1871,6.097997769
1872,5.09064337
1873,1.550837567
1874,1.75924343
1875,1.550837567
1876,4.427224118
1877,3.384175287
1878,7.684838785
1879,7.916472247
1880,5.220481403
1881,4.902562064
1882,4.813593653
1883,5.340596384
1884,0.247508505
1885,1.273279881
1886,0.446964299
1887,2.063493011
1888,4.569300677
1889,4.813386356
1890,5.088457909
1891,0.24235628
1892,1.550837567
1893,3.837532025
1894,1.975932064
1895,1.550837567
1896,1.550837567
1897,3.437951202
1898,7.916472247
1899,7.916472247
1900,7.163074723
1901,0.247508505
1902,3.488897787
1903,7.916472247
1904,7.916472247
1905,7.370086742
1906,0.247508505
1907,7.916472247
1908,7.916472247
1909,4.495695045
1910,0.247508505
1911,1.601787101
1912,1.018265589
1913,7.916472247
1914,7.187352584
1915,0.247508505
1916,7.445413781
1917,5.460943493
1918,6.590830615
1919,7.445413781
1920,5.260418665
1921,5.67661101
1922,1.273279881
1923,7.769113776
1924,7.445413781
1925,4.726849972
1926,0.247508505
1927,2.81393352
1928,6.643329424
1929,3.549576144
1930,1.273279881
1931,7.814897163
1932,0.375946179
1933,4.757282186
1934,5.14101327
1935,1.651038669
1936,0.247508505
1937,5.752695363
1938,2.397108198
1939,4.847025302
1940,1.740189474
1941,5.819845348
1942,1.903464136
1943,5.260418665
1944,5.329196305
1945,1.400530757
1946,3.758286374
1947,3.879015413
1948,6.387023036
1949,1.400530757
1950,3.090014372
1951,3.405416307
1952,7.074081125
1953,7.916472247
1954,0.801825
1955,6.418382243
1956,0.247508505
1957,7.916472247
1958,4.553590368
1959,5.221996596
1960,1.770523064
1961,4.860096086
1962,6.498429798
1963,5.17209573
1964,5.071535399
1965,4.310750556
1966,4.539246423
1967,3.672265773
1968,4.992946213
1969,5.621752228
1970,4.341151642
1971,4.131327696
1972,4.992946213
1973,3.354779773
1974,3.348662557
1975,4.495695045
1976,4.131327696
1977,0.247508505
1978,4.775168539
1979,4.723992383
1980,5.266131912
1981,6.905759684
1982,1.354424096
1983,5.150132334
1984,5.45029051
1985,1.550837567
1986,5.274929295
1987,3.122010195
1988,4.260004346
1989,4.992946213
1990,1.550837567
1991,0.247508505
1992,4.679901587
1993,3.348662557
1994,0.247508505
1995,3.348662557
1996,0.247508505
1997,4.341151642
1998,4.594318998
1999,4.304935825
2000,3.6721511
2001,0.24235628
2002,4.443934182
2003,3.742488166
2004,7.916472247
2005,4.971975599
2006,3.540321518
2007,2.051898607
